NOME;CONCESSION;ANO_OPERA;TENSAO;LONGITUDE;LATITUDE;CD_MUN;CPU
SE Sinop;ELETRONORTE - Centrais Elétricas do Norte do Brasil S/A;-;230/138;0;0;
SE Teresina II;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;-;500/230/69;0;0;
SE UTE Uruguaiana;AES URUGUAIANA - AES Uruguaiana Ltda.;-;230;0;0;
SE UHE Boa Esperança;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;1970;230/69/13,8;0;0;
SE UTE Fortaleza;CGTF - Central Geradora Termelétrica Fortaleza S.A;2003;230/13,8;0;0;
SE UHE Governador Bento Munhoz da Rocha Netto;COPEL-GT - COPEL GERAÇÃO E TRANSMISSÃO S.A;1980;500/16,5;0;0;
SE Furnas;FURNAS - Furnas Centrais Elétricas S.A.;1963;345/138/15/13,8;0;0;
SE UHE Jaguara;CEMIG GT - CEMIG GERAÇÃO E TRANSMISSÃO S.A;1971;345/138/13,8;0;0;
SE UTE Mario Lago;PETROBRAS - Petroleo Brasileiro S.A;2001;345/13,8;0;0;
SE UTE Norte Fluminense;EDF (Electricité de France);-;345;0;0;
SE UTE Viana;TEVISA - TERMELÉTRICA VIANA S.A;2010;345/13,8;0;0;
SE Resende;FURNAS - Furnas Centrais Elétricas S.A.;2009;500/138;0;0;
SE UHE Manso;FURNAS - Furnas Centrais Elétricas S.A.;2000;230/13,8;0;0;
SE UHE Peixe Angical;ENERPEIXE - Enerpeixe S.A.;2006;500/138/13,8;0;0;
SE Gravataí;ELETROSUL - ELETROSUL Centrais Elétricas S.A.;1993;525/230;0;0;
SE Jaguarari;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;-;230;0;0;
SE Margem Direita;ITAIPU - ITAIPU Binacional;-;500/220;0;0;
SE São Bento Mineração;-;-;230;0;0;
SE Solvay;CTEEP - Companhia de Transmissão de Energia Elétrica Paulista;2011;440/88;0;0;
SE Juína;EBTE TRA - EMPRESA BRASILEIRA DE TRANSMISSÃO DE ENERGIA S.A;2011;230/138;0;0;
SE Dardanelos;AGUAS DA PEDRA - ENERGETICA AGUAS DA PEDRA S.A.;2011;230/34,5/13,8;0;0;
SE Juba;BRASNORTE - BRASNORTE TRANSMISSORA DE ENERGIA S.A.;2009;230/138;0;0;
SE Várzea Grande 2;ETVG - EMPRESA DE TRANSMISSAO DE VARZEA GRANDE SA ETVG;2012;230/138;0;0;
SE Parecis;EBTE TRA - EMPRESA BRASILEIRA DE TRANSMISSÃO DE ENERGIA S.A;2011;230/138;0;0;
SE UTE Cristiano Rocha;Multiner S.A.;2006;230;0;0;
SE Mauá III;AMAZONAS GT - AMAZONAS GERAÇÃO E TRANSMISSÃO DE ENERGIA SA;2014;230/138/69;0;0;
SE Inocência;ITATIM - Linhas de Transmissão Itatim Ldta;2011;230/138;0;0;
SE Ilha Solteira 2;ITATIM - Linhas de Transmissão Itatim Ldta;2011;440/230;0;0;
SE Mauá;COPEL-GT - COPEL GERAÇÃO E TRANSMISSÃO S.A;2012;230/34,5;0;0;
SE Foz do Iguaçu Norte;ATE VII - ATE VII - FOZ DO IGUAÇU TRANSMISSORA DE ENERGIA S.A.;2009;230/138;0;0;
SE UHE Santo Antonio do Jari;-;2014;230;0;0;
SE UHE Ferreira Gomes;-;2014;230;0;0;
SE Xinguara II;ATLANTICO - ATLANTICO CONCESSIONARIA DE TRANSMISSAO DE ENERGIA DO BRASIL;2013;230/138;0;0;
SE Castanhal;ERTE - Empresa Regional de Transmissão de Energia S.A.;2012;230/138;0;0;
SE Marabá (Celpa);Celpa;-;230;0;0;
SE Alumar;-;-;230;0;0;
SE Pecém II;TDG DELMIRO GOUVEIA - TDG TRANSMISSORA DELMIRO GOUVEIA SA;2013;500/230;0;0;
SE Trairí;EOL TRAIRÍ - Central Eólica Trairí SA;2013;230/34,5;0;0;
SE Quirinópolis 2;TRANSENER RENOVAVEL - Transenergia Renovável S.A.;2011;230/138;0;0;
SE Barra dos Coqueiros;COQUEIROS TRA - COQUEIROS TRANSMISSORA DE ENRGIA LTDA;2009;230;0;0;
SE UHE Caçu;GERDAU SA - Gerdau Acos Longos SA;2010;230/13,8;0;0;
SE Itaguaçu;COQUEIROS TRA - COQUEIROS TRANSMISSORA DE ENRGIA LTDA;2009;500/230;0;0;
SE Aquiraz II;TDG DELMIRO GOUVEIA - TDG TRANSMISSORA DELMIRO GOUVEIA SA;2013;230/69;0;0;
SE Edéia;TRANSENER RENOVAVEL - Transenergia Renovável S.A.;2012;230/138;0;0;
SE UHE São Salvador;ENGIE - ENGIE BRASIL ENERGIA SA;2009;230/13,8;0;0;
SE UHE Estreito;CE ESTREITO - Companhia Energética Estreito;2011;500/13,8;0;0;
SE UTE Suzano;SUZANO - Suzano Papel e Celulose SA;2014;230/34,5;0;0;
SE Geranorte;GERA MARANHAO - Gera Maranhão Geradora de Energia do Maranhão SA;2010;230/13,8;0;0;
SE Santo Antonio dos Lopes;ELETRONORTE - Centrais Elétricas do Norte do Brasil S/A;2012;500;0;0;
SE Quixeré;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2014;230;0;0;
SE Praia Formosa;-;2009;230;0;0;
SE Massapê II;SIIF - Siif Enèrgies do Brasil Ltda;2009;230;0;0;
SE Icaraizinho;-;2009;230;0;0;
SE Floresta II;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2014;230;0;0;
SE Tacaratu;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2014;230/34,5;0;0;
SE Icaraí;EOL ICARAÍ I - Central Geradora Eólica Icaraí I SA;2014;230/34,5;0;0;
SE Faísa;EOL FAÍSA I - Eólica Faísa I Geração e Comercialização de Energia SA;2014;230/34,5;0;0;
SE UTE Vale do Açu;PETROBRAS - Petroleo Brasileiro S.A;2008;230;0;0;
SE Natal III;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2012;230/69;0;0;
SE Areia Branca;EOL MAR E TERRA - Eólica Mar e Terra Geração e Comercialização;2014;230/34,5;0;0;
SE Miassaba 3;BRASVENTOS MIASSABA - Brasventos Miassaba 3 Geradora de Energia SA;2014;230/34,5;0;0;
SE União dos Ventos;EOL POTIGUAR - Energia Potiguar Geradora Eólica SA;2014;230/69/34,5;0;0;
SE Norfil;TAESA - TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S A;2014;230;0;0;
SE Rio Brilhante;BRILHANTE - Brilhante Transmissora de Energia Ltda;2010;230/138;0;0;
SE Umuarama Sul;COSTA OESTE - COSTA OESTE TRANSMISSORA DE ENERGIA SA;2014;230/138;0;0;
SE Cascavel Norte;CAIUÁ TRANSMISSORA - CAIUÁ TRANSMISSORA DE ENERGIA S.A;2014;230/138;0;0;
SE Cerro Chato;CERRO CHATO 1 - EOLICA CERRO CHATO I S.A.;2011;230/34,5;0;0;
SE Energia Pecém;PORTO PECEM - Porto Pecem Geracao de Energia SA;2010;230;0;0;
SE UTE Termoceará;PETROBRAS - Petroleo Brasileiro S.A;2002;230/13,8;0;0;
SE Carcará II;CARCARÁ II - Usina de Energia Eólica Carcará II S.A.;2014;230;0;0;
SE Galinhos;BRASVENTOS EOLO - Brasventos Eolo Gerador de Energia S.A;2014;230/34,5;0;0;
SE Alegria;NEW ENERGY - New Energy Options Ltda;2011;230/34,5;0;0;
SE Ijuí 2;ELETROSUL - ELETROSUL Centrais Elétricas S.A.;2013;230;0;0;
SE Epasa;EPASA - CENTRAIS ELÉTRICAS DA PARAÍBA S.A;2010;230;0;0;
SE Aldeia;EPESA - CENTRAIS ELÉTRICAS DE PERNAMBUCO S.A.;2009;230;0;0;
SE Angelim II;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;-;500/230;0;0;
SE Suape III;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2012;230/69;0;0;
SE Termopernambuco;TERMOPERNAMBUCO - Termopernambuco S/A;2004;230/18;0;0;
SE UTE Suape II;SUAPE II - Energética Suape II S.A.;2013;230/13,8;0;0;
SE Abreu e Lima;RNEST - Refinaria Abreu e Lima SA RNEST;2014;230/69/13,8;0;0;
SE Maceió (Napoleão Moreira);CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;-;230/69;0;0;
SE Zebu II;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;-;230/69;0;0;
SE Caxias 6;ELETROSUL - ELETROSUL Centrais Elétricas S.A.;2012;230/69;0;0;
SE UHE Pedra do Cavalo;Votorantim CimentosVOTORANTIM CIMENTOS - Votorantim Cimentos Ltda.;2004;230/13,8;0;0;
SE Nova Petrópolis 2;ELETROSUL - ELETROSUL Centrais Elétricas S.A.;2012;230/69;0;0;
SE UTE Apoena;;2009;230/13,8;0;0;
SE Pólo;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2009;230/69;0;0;
SE UTE Guarani;;2010;230;0;0;
SE Global;CANDEIAS - CANDEIAS ENERGIA S.A.;2010;230;0;0;
SE UTE Celso Furtado;PETROBRAS - Petroleo Brasileiro S.A;2002;230/21;0;0;
SE Scharlau 2;IES - INTERLIGAÇÃO ELÉTRICA SUL S.A;2010;230/138;0;0;
SE Castertech;CEEE GT - Companhia Estadual de Geração e Transmissão de Energia Elétrica;2009;230/13,8;0;0;
SE Lagoa dos Barros;VENTOS DO SUL - Ventos do Sul Energia S.A.;2006;230/34,5;0;0;
SE Baguari;CEMIG GT - CEMIG GERAÇÃO E TRANSMISSÃO S.A;2009;230;0;0;
SE Gaspar 2;ETSE - ETSE - EMPRESA DE TRANSMISSÃO SERRANA S.A;2015;230/138;0;0;
SE Chapadinha II;EDP MA II - EDP TRANSMISSÃO MA II S.A.;2020;230/69;0;0;
SE Santos Dumont 2;ESDE - Empresa Santos Dumont de Energia S.A.;2013;345/138;0;0;
SE UHE Itutinga;CEMIG - Companhia Energética de Minas Gerais;1987;345/138;0;0;
SE Acaraú III;ARGO - Argo Transmissão de Energia SA;2019;500/230;0;0;
SE Bacabeira;ARGO - Argo Transmissão de Energia SA;2019;500;0;0;
SE Parnaíba III;ARGO - Argo Transmissão de Energia SA;2019;500/230;0;0;
SE Tianguá II;ARGO - Argo Transmissão de Energia SA;2019;500/230;0;0;
SE Ibiapina II;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2016;500/230;0;0;
SE Ourolândia II;TJMME - TRANSMISSORA JOSE MARIA DE MACEDO DE ELETRICIDADE S.A.;2018;500/230;0;0;
SE Milagres II;GIOVANNI - GIOVANNI SANGUINETTI TRANSMISSORA DE ENERGIA S A;2020;500;0;0;
SE Queimada Nova II;SERTANEJA - TRANSMISSORA SERTANEJA DE ELETRICIDADE S A;2021;500/230;0;0;
SE Buritirama;EQUATORIAL 2 - Equatorial Transmissora 2 SPE SA;2020;500;0;0;
SE Curral Novo do Piauí II;IRACEMA - IRACEMA TRANSMISSORA DE ENRGIA S.A;2015;500/230;0;0;
SE Arinos 2;VEREDAS - VEREDAS TRANSMISSORA DE ELETRICIDADE S A;2021;500;0;0;
SE Padre Paraíso 2;PARAÍSO TPE - TPE - TRANSMISSORA PARAISO DE ENERGIA S.A.;2021;500;0;0;
SE Governador Valadares 6;PARAÍSO TPE - TPE - TRANSMISSORA PARAISO DE ENERGIA S.A.;2020;500/230;0;0;
SE Mutum;CAMINHO DO CAFÉ - TCC TRANSMISSORA CAMINHO DO CAFÉ S A;2021;500;0;0;
SE UHE Garibaldi;RIO CANOAS - RIO CANOAS ENERGIA SA;2013;230/13,8;0;0;
SE Terminal Rio;XRTE - XINGU RIO TRANSMISSORA DE ENERGIA S.A.;2019;800/500;0;0;
SE São Luís IV;EDP MA I - EDP TRANSMISSAO MA I S.A.;2021;500/230/69;0;0;
SE Linhares;FURNAS - Furnas Centrais Elétricas S.A.;2018;230/138;0;0;
SE São Mateus 2;-;2018;230/138;0;0;
SE João Neiva 2;IE ITAÚNAS - INTERLIGAÇÃO ELÉTRICA ITAÚNAS S.A.;2023;500/345/138;0;0;
SE GV do Brasil;CTEEP - Companhia de Transmissão de Energia Elétrica Paulista;2015;230/34,5/13,8;0;0;
SE Paranavaí Norte;IE IVAI - INTERLIGAÇÃO ELÉTRICA IVAÍ S.A.;2023;230/138;0;0;
SE Londrina Sul;GUAIRA - GUAIRA TRANSMISSORA DE ENERGIA S.A.;2021;230/138;0;0;
SE Silvânia;-;2023;800/500;0;0;
SE Toyota;CTEEP - Companhia de Transmissão de Energia Elétrica Paulista;2012;230/13,8;0;0;
SE CBA 1;-;-;230;0;0;
SE Baixada Fluminense;FURNAS - Furnas Centrais Elétricas S.A.;2013;500;0;0;
SE Baixo Iguaçu;BAIXO IGUAÇU - CONSORCIO EMPREENDEDOR BAIXO IGUACU;2019;230;0;0;
SE Teixeira de Freitas II;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2019;230/138;0;0;
SE Guaíba 3;CHIMARRÃO - CHIMARRÃO TRANSMISSORA DE ENERGIA S.A.;2021;525/230;0;0;
SE Pindaí II;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2015;230/69;0;0;
SE Lajeado III;SE VINEYARDS TRANSMISSAO DE ENERGIA S.A.;2019;230/69;0;0;
SE Mossoró IV;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2017;230/69;0;0;
SE Maçambará 3;SANTANA - SANT’ANA TRANSMISSORA DE ENERGIA ELÉTRICA S.A.;2023;230;0;0;
SE Candelária 2;TESB - TRANSMISSORA DE ENERGIA SUL BRASIL;2020;230/69;0;0;
SE Restinga;TESB - TRANSMISSORA DE ENERGIA SUL BRASIL;2018;230/69;0;0;
SE Chapada III;VENTOS DE ST JOANA I - VENTOS DE SANTA JOANA I ENERGIAS RENOVAVEIS S.A;2016;230/34,5;0;0;
SE Chapada I;VSJ II - VENTOS DE SANTA JOANA II ENERGIAS RENOVAVEIS S.A.;2015;230/138;0;0;
SE Chapada II;VSJIX - VENTOS DE SANTA JOANA IX ENERGIAS RENOVÁVEIS S.A.;2015;230/34,5;0;0;
SE Touros;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2017;230/69;0;0;
SE Lagoa Nova II;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2015;230/69;0;0;
SE Rio Grande II;SPEDRO - SAO PEDRO TRANSMISSORA DE ENERGIA S/A;2017;230/138;0;0;
SE Tubarão Sul;EDP LITORAL SUL - EDP TRANSMISSÃO LITORAL SUL S.A.;2021;230/138/69;0;0;
SE Vega do Sul;-;-;230;0;0;
SE Piracicaba;CPFL PIRACICABA - CPFL TRANSMISSÃO PIRACICABA SA;2015;440/138;0;0;
SE Araripe III;V SANTO AUGUSTO I - VENTOS DE SANTO AUGUSTO I ENERGIA RENOVÁVEIS S.A.;2016;230;0;0;
SE Campo Formoso;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2015;230/34,5;0;0;
SE Klabin Monte Alegre;KLABIN - Klabin SA;-;230/34,5;0;0;
SE Baguaçu;IE AGUAPEI - INTERLIGAÇÃO ELÉTRICA AGUAPEÍ S.A.;2021;440;0;0;
SE Alta Paulista;IE AGUAPEI - INTERLIGAÇÃO ELÉTRICA AGUAPEÍ S.A.;2021;440;0;0;
SE Igaporã II;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2014;230/69;0;0;
SE Alagoinhas II;BRE 2 - BRE 2 IMPLANTAÇÃO DE SISTEMAS DE TRANSMISSÃO ELÉTRICA SOCIEDADE;2023;230;0;0;
SE Tabocas do Brejo Velho;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2017;230/34,5;0;0;
SE Dourados 2;EKTT 12-A - EKTT 12-A SERVICOS DE TRANSMISSAO DE ENERGIA ELETRICA SPE S.A.;2021;230/138;0;0;
SE Ponta Grossa;GRALHA AZUL - GRALHA AZUL TRANSMISSÃO DE ENERGIA SA;2021;525/230;0;0;
SE Guarapuava Oeste;GRALHA AZUL - GRALHA AZUL TRANSMISSÃO DE ENERGIA S.A.;2022;230/138;0;0;
SE Irati Norte;GRALHA AZUL - GRALHA AZUL TRANSMISSÃO DE ENERGIA S.A.;2023;230/138;0;0;
SE Indaial;NEOENERGIA VALE DO ITAJAÍ TRANSMISSÃO DE ENERGIA S.A.;2023;230/138;0;0;
SE Vinhedos;VINEYARDS - SE VINEYARDS TRANSMISSAO DE ENERGIA S.A.;2021;230/69;0;0;
SE Itabuna III;ARTEON Z3 - ARTEON Z3 ENERGIA S.A;2021;230;0;0;
SE Parnaíba;PARNAIBA I GERAÇÃO - Parnaíba I Geração de Energia S.A.;2013;500;0;0;
SE Jaboatão II;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2018;230/69;0;0;
SE Riachão;QUEIROZ GALVÃO - Queiroz Galvão Energética S.A.;2015;230/34,5;0;0;
SE UTE Porto do Itaqui;ITAQUI GERACAO - ITAQUI GERACAO DE ENERGIA S/A;2013;230/19;0;0;
SE Cimentos Portland;-;-;230;0;0;
SE Taíba;TAÍBA ÁGUIA - Central Geradora Eólica Taíba Águia SA;2014;230/34,5;0;0;
SE Replan;CTEEP - Companhia de Transmissão de Energia Elétrica Paulista;2016;440/138;0;0;
SE UTE Pernambuco III;UTE PERNAMBUCO III - TERMELÉTRICA PERNAMBUCO III S.A.;2013;230/13,8;0;0;
SE UTE Campina Grande;BORBOREMA ENERGETICA - Borborema Energética S.A.;-;230/13,8;0;0;
SE Nova Era Silicon;-;-;230;0;0;
SE UTE Euzébio da Rocha;PETROBRAS - Petroleo Brasileiro S.A;2009;230/13,8;0;0;
SE UTE Piratininga;BSE - Baixada Santista Energia S.A.;1954;230;0;0;
SE Nova Lima 6;CEMIG GT - CEMIG GERAÇÃO E TRANSMISSÃO S.A;2016;345/138;0;0;
SE Curitiba Norte;COPEL-GT - COPEL GERAÇÃO E TRANSMISSÃO S.A;2016;230/138;0;0;
SE Itarema V;ITAREMA V - EOLICA ITAREMA V S.A.;2016;230/34,5;0;0;
SE Gentio do Ouro I;ASSURUÁ II - PARQUE EOLICO ASSURUA II S.A.;2016;230/138/34,5;0;0;
SE Teles Pires;-;-;500;0;0;
SE UHE Salto;RIO VERDE - Rio Verde Energia S/A;2010;230/13,8;0;0;
SE UTE Caçu I;-;-;230;0;0;
SE UHE Barra dos Coqueiros;GERDAU SA - Gerdau Acos Longos SA;2010;230/13,8;0;0;
SE UHE Salto do Rio Verdinho;CBA - Companhia Brasileira de Aluminio;2010;230/13,8;0;0;
SE UHE Eng. José Luiz Müller de Godoy Pereira (Foz do Rio Claro);FOZ DO RIO CLARO - Foz do Rio Claro Energia S.A.;2010;230/13,8;0;0;
SE Pimental;NORTE ENERGIA SA - NORTE ENERGIA SA;2016;230/69;0;0;
SE Garabi I;ENEL CIEN - ENEL CIEN S.A;-;500;0;0;
SE Pontal;-;2016;230;0;0;
SE Paranatama;SERRA DAS VACAS I - EOLICA SERRA DAS VACAS I S.A.;2015;230/34,5;0;0;
SE São Clemente;VENTOS S CLEMENTE 1 - VENTOS DE SAO CLEMENTE I ENERGIAS RENOVAVEIS S.A;2016;230/34,5;0;0;
SE Candiota;ELETROBRAS - Centrais Elétricas Brasileiras S/A;2015;500/230;0;0;
SE São Basílio;EOL BRITE - Central Eólica Brite Ltda;2016;230/138;0;0;
SE Chapadinha I;V SANTA ALBERTINA - VENTOS DE SANTA ALBERTINA ENERGIAS RENOVÁVEIS S.A.;2017;230;0;0;
SE Santana II;BRE 3 - BRE 3 IMPLANTAÇÃO DE SISTEMAS DE TRANSMISSÃO ELÉTRICA SOCIEDADE;2021;230;0;0;
SE Caxias II;ARTEON Z2 - ARTEON Z2 ENERGIA S.A.;2021;230/69;0;0;
SE Lagoa do Carro;-;2020;230;0;0;
SE Santa Luzia II;SANTA LUZIA - NEOENERGIA SANTA LUZIA TRANSMISSÃO DE ENERGIA S/A;2021;500;0;0;
SE Porto de Sergipe;-;2020;500;0;0;
SE João Pessoa II;Borborema Transmissão de Energia S.A;2022;500/230/69;0;0;
SE Lagos;LAGOS SPE - TRANSMISSORA LAGOS SPE S.A.;2022;345;0;0;
SE União da Vitória Norte;GRALHA AZUL - GRALHA AZUL TRANSMISSÃO DE ENERGIA SA;2021;230;0;0;
SE Jaíba;SOLARIS - SOLARIS TRANSMISSÃO DE ENERGIA S.A.;2022;230;0;0;
SE Presidente Figueiredo;ENERGISA AMAZONAS TRANSMISSORA DE ENERGIA S.A.;2024;230;0;0;
SE Babilônia;-;2018;230;0;0;
SE Cutia;ENERGIA EOLICA CUTIA - USINA DE ENERGIA EOLICA CUTIA S/A;2018;230/34,5;0;0;
SE Santo Inácio;SANTO INÁCIO III - CENTRAL EÓLICA SANTO INÁCIO III S A;2017;230;0;0;
SE Pedra Cheirosa;PEDRA CHEIROSA I - PEDRA CHEIROSA I ENERGIA S.A.;-;230;0;0;
SE Coletora Lapa;-;-;230;0;0;
SE Ventos da Bahia II;VENTOS DA BAHIA I - Parque Eólico Ventos da Bahia I;2018;230;0;0;
SE Feira de Santana III;FS TRANSMISSORA - FS TRANSMISSORA DE ENERGIA ELÉTRICA S.A.;2022;230;0;0;
SE Delfina;EOL DELFINA A - ENEL GREEN POWER DELFINA A EÓLICA S.A.;2017;230;0;0;
SE Cristalândia;CRISTALANDIA I - ENEL GREEN POWER CRISTALANDIA I EOLICA S.A.;2017;230;0;0;
SE Nova Olinda;N OLINDA NORTE SOLAR - ENEL GREEN POWER NOVA OLINDA NORTE SOLAR S.A.;2017;500;0;0;
SE Lagoa do Barro 01;-;2018;230;0;0;
SE UTE Pampa Sul;-;-;525;0;0;
SE UHE São Roque;-;2022;230;0;0;
SE Paulino Neves;OMEGA EI 1 - OMEGA Energia e Implantação 1 SA;2017;500;0;0;
SE Comperj;FURNAS - FURNAS CENTRAIS ELÉTRICAS S.A.;2022;345;0;0;
SE Casa Nova II;CHESF - CHESF - Companhia Hidro Elétrica do São Francisco;2017;230/34,5;0;0;
SE Amazonas;-;-;230/34,5;0;0;
SE São Miguel;SM GERAÇÃO - SM GERACAO DE ENERGIA EOLICA LTDA;2019;230;0;0;
SE Serra Azul;DAMASCENA - Enel Green Power Damascena Eólica SA;2015;230/34,5;0;0;
SE UHE Cachoeira Caldeirão;-;-;230;0;0;
SE Pedra Branca;PEDRA BRANCA - PEDRA BRANCA SA;2013;230/34,5;0;0;
SE Morro do Chapéu Sul;MORRO DO CHAPÉU I - Enel Green Power Morro do Chapéu I Eólica SA;2018;230;0;0;
SE Campo Largo;CLWP EÓLICA I - CLWP EOLICA PARQUE I S.A;2018;230;0;0;
SE Poções III;EDTE - EDTE Empresa Diamantina de Transmissão de Energia S.A.;2019;500/230;0;0;
SE Serra Pelada;NOVO ESTADO - NOVO ESTADO TRANSMISSORA DE ENERGIA S.A;2021;500;0;0;
SE GPEXPAN;ACAUA ENERGIA - ACAUA ENERGIA S/A;2019;230;0;0;
SE Mata Norte;ITAMARACA - ITAMARACÁ TRANSMISSORA SPE S.A.;2022;230/69;0;0;
SE UTE Prosperidade I;IMETAME - IMETAME ENERGIA LTDA;2018;230;0;0;
SE Castro Norte;GRALHA AZUL - GRALHA AZUL TRANSMISSÃO DE ENERGIA S.A.;2022;230;0;0;
SE Medianeira Norte;-;2019;230;0;0;
SE Jaguaruana II;DUNAS TRANSMISSÃO DE ENERGIA S.A.;2024;500/230;0;0;
SE Pacatuba;DUNAS TRANSMISSÃO DE ENERGIA S.A.;2024;500;0;0;
SE Caraúbas II;DUNAS TRANSMISSÃO DE ENERGIA S.A.;2024;230;0;0;
SE Candiota 2;CHIMARRÃO - CHIMARRÃO TRANSMISSORA DE ENERGIA S.A.;2022;525/230;0;0;
SE Curitiba Centro;;2019;230;0;0;
SE Rio Claro 2;;2024;230;0;0;
SE Lorena;IE ITAPURA - INTERLIGAÇÃO ELÉTRICA ITAPURA S.A.;2021;500/230;0;0;
SE Leopoldina 2;;2024;345/138;0;0;
SE Dianópolis II;ENERG TOCANTINS - ENERGISA TOCANTINS TRANSMISSORA DE ENERGIA S.A.;2022;230/138;0;0;
SE Caxias Norte;;2024;500/230;0;0;
SE Campos 2;NEOENERGIA GUANABARA TRANSMISSÃO DE ENERGIA S.A.;2024;500;0;0;
SE Salobo;;-;230;0;0;
SE Serra Norte;ELETRONORTE - Centrais Elétricas do Norte do Brasil S/A;2012;230;0;0;
SE Serra do Mel;VENTOS DE V CEARÁ II - VENTOS DE VILA CEARÁ II SPE S.A;2020;500;0;0;
SE Araxá 3;;2024;345/138;0;0;
SE Uberlândia 10;;2024;345/138;0;0;
SE Monte Alegre de Minas 2;INTERLIGAÇÃO ELÉTRICA DE MINAS GERAIS S.A;2024;345/138;0;0;
SE Aventura II-V;Central Eólica Aventura II S.A.;2021;230;0;0;
SE Araças;EOL DOS ARAÇAS - Centrais Eólicas dos Araças SA;2014;230;0;0;
SE Morrão;EOL MORRÃO - Centrais Elétricas Morrão SA;2014;230;0;0;
SE Caetité 1, 2 e 3;CAETITÉ 2 - Caetité 2 Energia Renovável S.A.;2014;230;0;0;
SE Abil I;ABIL - CENTRAIS EOLICAS ABIL S.A.;2022;230;0;0;
SE Folha da Serra;FOLHA DA SERRA - CENTRAIS EOLICAS FOLHA DA SERRA S.A;2022;230;0;0;
SE Caetité A;CAETITE A - EOLICA CAETITE A S.A.;2015;230;0;0;
SE Quina;;-;500/230;0;0;
SE Tamboril II;ACÁCIA - CENTRAIS EOLICAS ACACIA S.A.;2022;230;0;0;
SE Abil II;UNHA DANTA - CENTRAIS EOLICAS UNHA DANTA S.A.;2022;230;0;0;
SE Tamboril I;TAMBORIL - Centrais Eólicas Tamboril S.A.;2022;230;0;0;
SE Klabin Celulose;KLABIN - Klabin SA;2015;230/34,5;0;0;
SE Lagoa dos Ventos;SANTA ANGELA 1 - ENEL GREEN POWER VENTOS DE SANTA ANGELA 1 S.A.;2020;500;0;0;
SE Jandaia;;2020;230;0;0;
SE São Gonçalo;EGP SAO GONCALO 1 - ENEL GREEN POWER SAO GONCALO 1 S.A.;2020;500;0;0;
SE Cacimbas;BONS VENTOS CACIMBAS - GERADORA EOLICA BONS VENTOS DA SERRA 2 S.A.;2018;230;0;0;
SE Horizonte MP;HORIZONTE MP - ENEL GREEN POWER HORIZONTE MP SOLAR S.A.;2018;230;0;0;
SE UFV São João do Piauí;CELEO SJ PIAUI FV I - CELEO SAO JOAO DO PIAUI FV I S.A.;2020;500;0;0;
SE Folha Larga;;2020;230;0;0;
SE Pitombeira;;-;230;0;0;
SE Juazeiro Solar;JUAZEIRO SOLAR I - Central Fotovoltaica Juazeiro Solar I SPE Ltda;2018;230/34,5;0;0;
SE Umburanas;UMBURANAS 1 - CENTRAIS EOLICAS UMBURANAS 1 S.A;2019;230/34,5;0;0;
SE Serra da Babilônia;;2018;230;0;0;
SE Rio Formoso II;RIO FORMOSO - NEOENERGIA RIO FORMOSO TRANSMISSAO E ENERGIA S.A.;2023;230/138;0;0;
SE Feijó;ACRE - TRANSMISSORA ACRE SPE S.A.;2023;230/69;0;0;
SE Cruzeiro do Sul;;2024;230/69;0;0;
SE Monte do Ronca;;2020;230;0;0;
SE Pirajá;;2025;230;0;0;
SE Gameleira;;2021;230;0;0;
SE Charqueadas 3;;2024;230;0;0;
SE Folha Larga Sul;;2020;230;0;0;
SE Cachoeirinha 3;;2023;230;0;0;
SE Rio do Vento;CVER - Casa dos Ventos Energias Renováveis SA;2023;500/34,5;0;0;
SE Arizona;;2020;500;0;0;
SE Serrote;;2021;230;0;0;
SE Lavras;Lavras 1 Energias Renováveis S.A.;2022;230;0;0;
SE Laranjeiras;;2019;230;0;0;
SE Currais Novos II;LAGOA NOVA - LAGOA NOVA TRANSMISSORA DE ENERGIA ELÉTRICA SA;2019;230/69;0;0;
SE Monte Verde;;2022;500;0;0;
SE Jerusalem;Esperanza Transmissora de Energia S.A.;2022;500;0;0;
