NOME;PROPRIET;POTENCIA;INI_OPER;CEG;CREATED_US;CREATED_DA;LAST_EDITE;LAST_EDI_1;CPU
Solar Alto do Rodrigues;100% para PETRÓLEO BRASILEIRO S.A. PETROBRAS (REG);1100;20140514;UFV.RS.RN.031694-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Juazeiro Solar II;100% para CENTRAL FOTOVOLTAICA JUAZEIRO SOLAR II SPE LTDA. (PIE);30000;20181218;UFV.RS.BA.033929-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Futura 1;100% para SPE FUTURA 1 GERACAO E COMERCIALIZACAO DE ENERGIA SOLAR S.A. (PIE);31474.8;20230524;UFV.RS.BA.037479-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Marangatu 12;100% para MARANGATU 12 ENERGIAS RENOVAVEIS S.A. (PIE);30000;20240419;UFV.RS.PI.038354-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Verde Vale III;100% para UFV VERDE VALE III ENERGIA SOLAR S/A (PIE);14300;20180822;UFV.RS.BA.033588-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
AC XV;100% para VALE S.A. (PIE);49370;20230311;UFV.RS.MG.037626-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Dunamis II;100% para Dunamis Projetos De Energia Fotovoltaica SPE LTDA. (PIE);29385;;UFV.RS.RN.045017-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Boa Hora 3;100% para BOA HORA 3 GERADORA DE ENERGIA SOLAR S.A. (PIE);23040;20190814;UFV.RS.SP.034163-0.02;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Lar do Sol 1 (Antiga Leo Silveira 1);100% para Usina de Energia Fotovoltaica Lar do Sol VI S.A. (PIE);49500;20220907;UFV.RS.MG.037830-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Futura 8;100% para SPE FUTURA 2 GERACAO E COMERCIALIZACAO DE ENERGIA SOLAR S.A. (PIE);31474.8;20230526;UFV.RS.BA.037486-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ciranda 1;100% para CIRANDA 1 ENERGIAS RENOVAVEIS S.A. (PIE);49500;20230809;UFV.RS.PE.037465-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Bom Jesus da Lapa II;100% para Bom Jesus da Lapa Solar S.A. (PIE);30000;20170630;UFV.RS.BA.032893-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ribeiro Gonçalves VIII;100% para RIBEIRO GONCALVES SOLAR VIII S.A. (PIE);33545;20240523;UFV.RS.PI.044296-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Maravilhas I;100% para Companhia Brasileira de Vidros Planos - CBVP (PIE);27000;20231209;UFV.RS.PE.050605-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Janaúba 17;95% para TELEFONICA BRASIL S.A. (APE) 5% para SANTO AFONSO ENERGETICA S.A.. (APE);50000;20230228;UFV.RS.MG.040873-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Juazeiro VIII;100% para Central Fotovoltaica Juazeiro Solar VIII SPE Ltda. (PIE);15201;20211112;UFV.RS.BA.044754-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
arinos 10;100% para USINA FOTOVOLTAICA ARINOS C 10 LTDA. (PIE);48118;;UFV.RS.MG.047306-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pirapora 9;100% para PIRAPORA IX ENERGIAS RENOVÁVEIS S.A. (PIE);31000;20170926;UFV.RS.MG.033192-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sertão Solar Barreiras XVI;100% para SERTAO SOLAR BARREIRAS XVI S.A. (PIE);50000;20240706;UFV.RS.BA.044512-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ituverava 6;100% para Enel Green Power Ituverava Sul Solar S.A (PIE);28000;20171223;UFV.RS.BA.032321-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra do Mato III;100% para SERRA DO MATO III ENERGIA SOLAR S.A. (PIE);47362;20230526;UFV.RS.CE.044495-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sertão Solar Barreiras II;100% para Solar Barreiras II Energia SPE LTDA. (PIE);23660;20191129;UFV.RS.BA.033470-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ster Bom Filial Casquinho;100% para Ster Bom Ind. e Com. LTDA. (REG);553;20150515;UFV.RS.RN.053852-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pedranópolis 3;100% para USINA DE ENERGIA FOTOVOLTAICA PEDRANÓPOLIS S.A. (PIE);30000;20221110;UFV.RS.SP.034360-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
ETESA 19 São João do Piauí III;100% para CELEO SÃO JOÃO DO PIAUÍ FV III S.A. (PIE);32164;20200415;UFV.RS.PI.034787-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ape Brasão;100% para Brasão Oeste LTDA. (REG);400;20220610;UFV.RS.SC.071714-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Francisco Sá 3;100% para FRANCISCO SÁ 3 ENERGIAS RENOVÁVEIS S.A. (PIE);33000;20220407;UFV.RS.MG.033238-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Alex V;100% para Alex V Energia SPE S.A. (PIE);30933;20211030;UFV.RS.CE.035859-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Usf-bernardo Alimentos;100% para Bernardo Alimentos Indústria e Comércio LTDA. (REG);1250;20210120;UFV.RS.RO.053687-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Santa Luzia 2;100% para RIO ALTO UFV STL II SPE S/A (PIE);50000;;UFV.RS.PB.049686-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Solar Salgueiro II;100% para SALGUEIRO II ENERGIAS RENOVÁVEIS S.A. (PIE);30000;20210708;UFV.RS.PE.034160-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Marangatu 7;100% para MARANGATU 7 ENERGIAS RENOVAVEIS S.A. (PIE);30000;20240419;UFV.RS.PI.038349-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Solar São Miguel;100% para CRELUZ - COOPERATIVA DE GERAÇÃO DE ENERGIA E DESENVOLVIMENTO (REG);561;20191120;UFV.RS.RS.046531-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jaíba CN;100% para Jaíba CN Energias Renováveis S.A. (PIE);40000;20240412;UFV.RS.MG.043147-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mendubim X;100% para SOL DE PONTA NEGRA ENERGIA LTDA (PIE);30580;20240217;UFV.RS.RN.037771-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Janaúba 5;100% para Janaúba V Geração Solar Energia S.A. (PIE);50000;20221004;UFV.RS.MG.040861-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Assuruá;100% para SPE ASSURUÁ GERADORA DE ENERGIA SOLAR S.A (PIE);30520;20180206;UFV.RS.BA.034120-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Pedro e Paulo V;100% para São Pedro e Paulo V Energia SPE S.A. (PIE);27496;20240518;UFV.RS.PE.034186-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
AC IX;100% para VALE S.A. (PIE);29622;20230215;UFV.RS.MG.037550-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Apodi I;100% para APODI I ENERGIA SPE S/A (PIE);33000;20181128;UFV.RS.CE.033917-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sertão 1;100% para SERTÃO I SOLAR ENERGIA SPE S.A. (PIE);30000;20170909;UFV.RS.PI.034384-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Guaimbé 3;100% para GUAIMBÉ III PARQUE SOLAR S.A. (PIE);30000;20181003;UFV.RS.SP.032328-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Lar do Sol 6;100% para USINA DE ENERGIA FOTOVOLTAICA LAR DO SOL III S.A. (PIE);49500;20230412;UFV.RS.MG.037835-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
ETESA 21 São João do Piauí V;100% para CELEO SÃO JOÃO DO PIAUÍ FV V S.A. (PIE);28840;20200414;UFV.RS.PI.034789-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pirapora 3;100% para PIRAPORA III ENERGIAS RENOVÁVEIS S.A. (PIE);31000;20180504;UFV.RS.MG.033186-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Futura 20;100% para SPE FUTURA 5 GERACAO E COMERCIALIZACAO DE ENERGIA SOLAR S.A. (PIE);31474.8;20230526;UFV.RS.BA.037498-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ituverava 7;100% para Enel Green Power Ituverava Sul Solar S.A (PIE);28000;20171229;UFV.RS.BA.032322-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Terra do Sol VII;100% para SOL DO SERTÃO OB I ENERGIA SOLAR LTDA (PIE);54426;20211019;UFV.RS.BA.032053-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Marangatu 2;100% para MARANGATU 2 ENERGIAS RENOVAVEIS S.A. (PIE);30000;20240419;UFV.RS.PI.037787-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Panati 4;100% para PANATÍ 4 ENERGIAS RENOVÁVEIS S.A. (PIE);30000;20240125;UFV.RS.CE.038393-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Solar Boa Vista;100% para CRELUZ - COOPERATIVA DE GERAÇÃO DE ENERGIA E DESENVOLVIMENTO (REG);729;20200201;UFV.RS.RS.046252-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra do Mel VI (Antiga Serra do Mel VIII);100% para SOL SERRA DO MEL VI SPE S.A (PIE);48118;20231011;UFV.RS.RN.047423-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Lavras 4;100% para LAVRAS 4 SOLAR ENERGIAS RENOVÁVEIS S.A. (PIE);27000;20220729;UFV.RS.CE.037868-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Boa Sorte 5;100% para CENTRAL FOTOVOLTAICA BOA SORTE 5 SPE LTDA (PIE);44100;20240301;UFV.RS.MG.049188-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jaíba L1;100% para Jaíba L1 Energias Renováveis S.A. (PIE);40000;20240813;UFV.RS.MG.043163-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Coremas VIII;100% para Coremas VIII Geração de Energia SPE Ltda. (PIE);27000;20220830;UFV.RS.PB.037916-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Faculdade Cathedral;100% para FACULDADE CATHEDRAL DE ENSINO SUPERIOR DE BARRA DO GARÇAS (REG);225;20230317;UFV.RS.MT.072059-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Nova Olinda 8;100% para Nova Olinda Norte Solar S.A. (PIE);30000;20171209;UFV.RS.PI.033127-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Perola Av Brasil;100% para Pérola Distribuição e Logística S.A. (REG);300;20220428;UFV.RS.GO.071734-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sol Maior 2;100% para SOL MAIOR GERADORA DE ENERGIA S.A. (PIE);3114;20190206;UFV.RS.TO.033608-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
H Bremer & Filhos;100% para H Bremer &amp Filhos LTDA. (REG);675;20220506;UFV.RS.SC.064476-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Hélio Valgas 6;100% para GERADORA SOLAR HELIO VALGAS III S.A. (PIE);50000;20230805;UFV.RS.MG.042996-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Alex IV;100% para Alex IV Energia SPE S.A. (PIE);30933;20211030;UFV.RS.CE.035884-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mendubim V;100% para SOL DE SÃO MIGUEL DO GOSTOSO ENERGIA LTDA (PIE);22240;20240208;UFV.RS.RN.037753-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Floresta II;100% para ENGIE SOLAR FLORESTA II GERAÇÃO CENTRALIZADA SPE S.A (PIE);32000;20171223;UFV.RS.RN.034309-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São João 3;100% para GERADORA SOLAR SAO JOAO PARACATU I S.A. (PIE);30000;20231129;UFV.RS.MG.047283-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Janaúba 1;100% para Janaúba I Geração Solar Energia S.A. (PIE);50000;20220730;UFV.RS.MG.040857-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pirapora 10;100% para PIRAPORA X ENERGIAS RENOVÁVEIS S.A. (PIE);31000;20170926;UFV.RS.MG.033193-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Tanquinho;100% para SPE CPFL Solar 1 Energia S.A. (REG);1082;;UFV.RS.SP.030977-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
AC III;100% para VALE S.A. (PIE);39496;20230107;UFV.RS.MG.037403-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Gonçalo 3;100% para Enel Green Power São Gonçalo 3 S.A. (PIE);45680;20200402;UFV.RS.PI.033843-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Panati 2;100% para PANATÍ 2 ENERGIAS RENOVÁVEIS S.A. (PIE);30000;20240125;UFV.RS.CE.038390-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
AC XXII;100% para VALE S.A. (PIE);39496;20230103;UFV.RS.MG.037633-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Monte Verde Solar IV;100% para Central Geradora Fotovoltaica Monte Verde Solar IV S.A. (PIE);42471.13;20240622;UFV.RS.RN.045156-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Lavras 2;100% para LAVRAS 2 SOLAR ENERGIAS RENOVÁVEIS S.A. (PIE);27000;20220729;UFV.RS.CE.037866-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Gonçalo 6;100% para ENEL GREEN POWER SÃO GONÇALO 6 S.A. (PIE);45680;20201014;UFV.RS.PI.033846-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Futura 15;100% para SPE FUTURA 4 GERACAO E COMERCIALIZACAO DE ENERGIA SOLAR S.A. (PIE);31474.8;20230526;UFV.RS.BA.037493-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Belmonte 2-1;100% para Belmonte II Parque Solar S.A. (PIE);50000;20231025;UFV.RS.PE.040735-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Calcário Tangará;100% para Calcário Tangara Industria e Comercio LTDA. (REG);1800;20220405;UFV.RS.MT.064468-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sol do Sertão XII;100% para SOL DO SERTÃO OB II ENERGIA SOLAR LTDA (PIE);54426;20211016;UFV.RS.BA.032050-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sol do Sertão XXXV;100% para SOL DO SERTÃO OB III ENERGIA SOLAR LTDA (PIE);27213;20210821;UFV.RS.BA.032049-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Caldeirão grande IV;100% para CENTRAL GERADORA SOLAR COQUEIRAL S/A (PIE);27496;20230218;UFV.RS.PI.031691-1.02;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Hélio Valgas 4;100% para GERADORA SOLAR HELIO VALGAS II S.A. (PIE);50000;20230809;UFV.RS.MG.042994-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Paracatu 1;100% para ENGIE SOLAR PARACATU I GERAÇÃO CENTRALIZADA SPE S.A. (PIE);33000;20190109;UFV.RS.MG.033999-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Arinos 17;100% para Usina Fotovoltaica Arinos E 17 Ltda. (PIE);47945;20240723;UFV.RS.MG.047313-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ita 02;100% para Multiplan Empreendimentos Imobiliários S.A. (REG);3250;20190309;UFV.RS.MG.043268-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Rede Zeferino Itapira;100% para REDE DE DISTRIBUICAO ZEFERINO LTDA (REG);400;20220510;UFV.RS.SP.070586-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jaíba SE2;100% para Jaíba SE2 Energias Renováveis S.A. (PIE);40000;20240727;UFV.RS.MG.043155-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Futura 6;100% para SPE FUTURA 2 GERACAO E COMERCIALIZACAO DE ENERGIA SOLAR S.A. (PIE);31474.8;20230526;UFV.RS.BA.037484-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Nova Olinda 10;100% para Nova  Olinda B Solar S.A. (PIE);30000;20171209;UFV.RS.PI.033129-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Vitoria Stone;100% para VITORIA STONE INDUSTRIA E COMERCIO S/A (REG);757.9;20220101;UFV.RS.ES.043225-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ribeiro Gonçalves VI;100% para RIBEIRO GONCALVES SOLAR VI S.A. (PIE);36993;20240523;UFV.RS.PI.041909-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ape Roda Forte;100% para Roda Forte Industria e Comercio de Componentes Agrícolas LTDA. (REG);275;20191113;UFV.RS.RS.071626-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Água Vermelha IV;100% para AGV SOLAR IV GERADORA DE ENERGIA S.A. (PIE);15200;20191129;UFV.RS.SP.034206-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Coremas IV;100% para Coremas IV Geração de Energia SPE Ltda. (PIE);27000;20220902;UFV.RS.PB.032843-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Josidith Leopoldo de Bulhoes;100% para AJL - Agronegócio Josidith LTDA. (REG);750;20201119;UFV.RS.GO.061525-
0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Cherta - Industria de Alimentos;100% para Cherta - Industria de Alimentos LTDA. (REG);1000;20201225;UFV.RS.PI.068301-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Francisco Sá 1;100% para FRANCISCO SÁ 1 ENERGIAS RENOVÁVEIS S.A. (PIE);33000;20220407;UFV.RS.MG.033236-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Alex III;100% para Alex III Energia SPE S.A. (PIE);30933;20211030;UFV.RS.CE.035883-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Gonçalo 18;100% para ENEL GREEN POWER SÃO GONÇALO 18 S.A. (PIE);43040;20220401;UFV.RS.PI.037585-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Rio do Peixe I;100% para ENERGISA GERACAO CENTRAL SOLAR RIO DO PEIXE I S/A. (PIE);34400;20220831;UFV.RS.PB.043210-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jaíba 4;100% para JAÍBA 4 ENERGIAS RENOVÁVEIS S.A. (PIE);33000;20210831;UFV.RS.MG.034394-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Gonçalo 10;100% para Enel Green Power São Gonçalo 10 S.A. (PIE);50000;20200501;UFV.RS.PI.037577-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Xaxado 3;100% para CIRANDA 6 ENERGIAS RENOVAVEIS S.A. (PIE);32000.06;20230415;UFV.RS.PE.034407-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
AC XVII;100% para VALE S.A. (PIE);49370;20230606;UFV.RS.MG.037628-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Bom Jesus da Lapa I;100% para Bom Jesus da Lapa Solar S.A. (PIE);30000;20170630;UFV.RS.BA.032892-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jaíba SE1;100% para JAIBA SE1 ENERGIAS RENOVAVEIS S.A (PIE);40000;20230602;UFV.RS.MG.043162-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Brigida 2;100% para BRIGIDA 2 SOLAR SPE LTDA (PIE);31500;20210626;UFV.RS.PE.034234-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Futura 10;100% para SPE FUTURA 3 GERACAO E COMERCIALIZACAO DE ENERGIA SOLAR S.A. (PIE);31474.8;20230526;UFV.RS.BA.037488-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Nova Olinda 14;100% para Nova Olinda Sul Solar S.A. (PIE);30000;20171209;UFV.RS.PI.033133-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Polpa Ideal Ii;100% para Industria de Polpa de Frutas Ideal LTDA (REG);226.4;20201228;UFV.RS.PB.050792-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
FCR III Itapuranga;100% para FCR VII Usina de Energia Fotovoltaica S.A. (PIE);9125;20190918;UFV.RS.MG.032323-3.02;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Venosan;100% para VENOSAN BRASIL LTDA (REG);516;20210104;UFV.RS.PE.051965-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sertão Solar Barreiras XV;100% para SERTAO SOLAR BARREIRAS XV S.A. (PIE);50000;20240727;UFV.RS.BA.044511-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Lapa 3;100% para Nova Lapa Solar S.A. (PIE);30000;20170630;UFV.RS.BA.034333-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Dunamis I;100% para Dunamis Projetos De Energia Fotovoltaica SPE LTDA. (PIE);29385;;UFV.RS.RN.045016-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Janaúba 9;100% para Janaúba IX Geração Solar Energia S.A. (PIE);50000;20220823;UFV.RS.MG.040865-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Arinos 12;100% para Usina Fotovoltaica Arinos E 12 Ltda. (PIE);46870;20240430;UFV.RS.MG.047308-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Vazante 1;100% para Vazante I Energias Renováveis S.A. (PIE);27000;20171216;UFV.RS.MG.032339-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jaíba C;100% para Jaíba C Energias Renováveis S.A. (PIE);40000;20240329;UFV.RS.MG.043150-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jusante 1;100% para MART MINAS DISTRIBUICAO LTDA (APE);10000;20241030;UFV.RS.MG.050784-9.1;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sertão Solar Barreiras IV;100% para Solar Barreiras IV Energia SPE LTDA. (PIE);23660;20191129;UFV.RS.BA.033473-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Milagres I;100% para LIGHTSOURCE MILAGRES I GERAÇÃO DE ENERGIA LTDA (PIE);32740;20231219;UFV.RS.CE.044573-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Kapa Zero;100% para CÉSAR CASSOL ENERGIA E CALCÁRIO LTDA (REG);2000;20231117;UFV.RS.RO.072139-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Janaúba 16;95% para TELEFONICA BRASIL S.A. (APE) 5% para SANTO AFONSO ENERGETICA S.A.. (APE);50000;20230310;UFV.RS.MG.040872-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ribeiro Gonçalves IV;100% para RIBEIRO GONCALVES SOLAR IV S.A. (PIE);20691;20240523;UFV.RS.PI.041907-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Apodi III;100% para APODI III ENERGIA SPE S/A (PIE);33000;20181128;UFV.RS.CE.033919-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Copacel;100% para COPACEL INDUSTRIA E COMERCIO DE CALCARIO E CEREAIS LTDA (REG);960;20210301;UFV.RS.MT.051961-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jaíba NE3;100% para Jaíba NE3 Energias Renováveis S.A. (PIE);40000;20240920;UFV.RS.MG.043157-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Dual PP;100% para Dual Duarte Albuquerque Comercio e Industria LTDA (REG);1500;20210910;UFV.RS.MT.060664-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
