NOME;POTENCIA;PROPRIET;INI_OPER;CEG;CREATED_US;CREATED_DA;LAST_EDITE;LAST_EDI_1;CPU
Ventos de São Clemente 5;31365;100% para Ventos de São Clemente V Energias Renováveis S.A (PIE);20160614;EOL.CV.PE.031822-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Rio Verde;30400;100% para CENTRAIS EÓLICAS RIO VERDE LTDA. (PIE);20140704;EOL.CV.BA.030341-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de São Roque 8;49500;100% para ENEL GREEN POWER VENTOS DE SAO ROQUE 08 S.A. (PIE);20221008;EOL.CV.PI.040626-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Santa Rosa e Mundo Novo II;29400;100% para CENTRAL EÓLICA SRMN II S.A. (PIE);20211201;EOL.CV.RN.035211-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Malhadinha 1;23100;100% para Geradora Eólica Bons Ventos da Serra I S.A (PIE);20161020;EOL.CV.CE.030841-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Delta 6 II;24300;100% para DELTA 6 II ENERGIA S.A. (PIE);20190125;EOL.CV.MA.037967-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Verace VII;30000;100% para Omega Geração S.A. (PIE);20150224;EOL.CV.RS.030747-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Caetité C;8500;100% para Eólica Caetité C S.A (PIE);20150909;EOL.CV.BA.031523-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Quina;10800;100% para Centrais Eólicas Itapuã VII LTDA. (PIE);20220906;EOL.CV.BA.032364-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pedra Pintada III;45000;100% para USINA EOLICA PEDRA PINTADA C LTDA. (PIE);20240727;EOL.CV.BA.049144-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Delfina VII;30000;100% para Enel Green Power Delfina E Eólica S.A. (PIE);20171031;EOL.CV.BA.032524-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Aura Mangueira XIII;15000;100% para Santa Vitória do Palmar V Energias Renováveis S.A (PIE);20170513;EOL.CV.RS.031646-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra do Seridó IV;44000;100% para Parque Eólico Serra do Seridó IV S.A. (PIE);20230705;EOL.CV.PB.035227-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Canoas;31500;100% para CANOAS ENERGIA RENOVÁVEL S.A. (PIE);20170930;EOL.CV.PB.033663-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Farol de Touros;24850;100% para SPE FAROL DE TOUROS ENERGIA S.A. (PIE);20210916;EOL.CV.RN.037999-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Caetité F;25200;100% para EOLICA CAETITE F S.A. (PIE);20240611;EOL.CV.BA.037006-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Vento Formoso;27510;100% para Nova Vento Formoso Energias Renováveis S.A (PIE);20161007;EOL.CV.CE.030595-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Cumaru I;42000;100% para ENEL GREEN POWER CUMARU 01 S.A. (PIE);20210804;EOL.CV.RN.032207-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Porto das Barcas;20000;100% para PORTO DAS BARCAS ENERGIA S.A. (PIE);20140702;EOL.CV.PI.030827-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Osório 2;27600;100% para Ventos do Litoral Energia S.A. (PIE);20121219;EOL.CV.RS.030286-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Morro 2;34200;100% para MORRO DO CRUZEIRO II S.A. (PIE);20240924;EOL.CV.BA.050845-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Umburanas 5;17500;100% para Eólica Umburanas  5 S.A. (PIE);20190330;EOL.CV.BA.031737-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Cabeço Vermelho II;16800;100% para EÓLICA CABEÇO VERMELHO II S.A. (PIE);20180522;EOL.CV.RN.031665-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de São Januário 11;42000;100% para PARQUE EÓLICO VENTOS DE SÃO JANUÁRIO 11 S.A (PIE);20210106;EOL.CV.BA.033530-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
VENTOS DE SAO CIRO;35200;100% para VENTOS DE SAO CIRO ENERGIAS RENOVAVEIS S/A (PIE);20221015;EOL.CV.PI.048516-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra das Vacas I;23920;100% para Eólica Serra das Vacas I S.A (PIE);20151218;EOL.CV.PE.031537-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Arizona 1;26000;100% para ARIZONA 1 ENERGIA RENOVÁVEL S/A (PIE);20131001;EOL.CV.RN.030622-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Luzia 08;45000;100% para VENTOS DE SÃO VIGÍLIO ENERGIAS RENOVÁVEIS S.A. (PIE);20240625;EOL.CV.BA.049421-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Boa Vista da Lagoinha;30000;100% para Enel Green Power Boa Vista Eólica S.A. (PIE);20180629;EOL.CV.BA.032759-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Assuruá 5 VI;34800;28.6170% para MANAUS AMBIENTAL S.A. (PIE) 21.7630% para AGUAS GUARIROBA SA (PIE) 13.6620% para AGUAS DE TERESINA SANEAMENTO SPE S.A. (PIE) 11.2000% para ASSURUÁ 5 ENERGIA S.A. (PIE) 8.3080% para RIO NEGRO AMBIENTAL CAPTACAO TRATAMENTO E DISTRIBUICAO DE;20230513;EOL.CV.BA.051789-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santo Albano;29700;100% para Central Geradora Eólica Caiçara S.A. (PIE);20170719;EOL.CV.PI.031272-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mangue Seco 1;26000;100% para EÓLICA MANGUE SECO 1 - GERADORA E COMERCIALIZADORA DE ENERGIA ELÉTRICA S.A. (PIE);20110930;EOL.CV.RN.030285-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Ângela 20;30000;100% para ENEL GREEN POWER VENTOS DE SANTA ÂNGELA 20 S.A. (PIE);20210213;EOL.CV.PI.033024-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de São Zacarias 03;45600;100% para VENTOS DE SAO ZACARIAS 03 ENERGIAS RENOVAVEIS S.A. (PIE);20241002;EOL.CV.PI.038128-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Angicos I;25200;100% para EÓLICA ANGICOS I GERAÇÃO DE ENERGIAS SPE S.A (PIE);20220514;EOL.CV.RN.035165-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Santa Clara I;30000;100% para SANTA CLARA I ENERGIAS RENOVÁVEIS LTDA (PIE);20140329;EOL.CV.RN.030292-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Boca do Córrego;24300;100% para Central Geradora Eólica Palmas S.A. (PIE);20140830;EOL.CV.CE.030697-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Verace 30;17900;100% para Omega Geração S.A. (PIE);20151216;EOL.CV.RS.031602-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Coqueirinho 2;16000;100% para Companhia Hidro Elétrica do São Francisco (PIE);20190919;EOL.CV.BA.031518-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Curral de Pedras II;27500;100% para Parque Eólico Curral de Pedras II S.A (PIE);20180413;EOL.CV.BA.032346-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Esperança 15;46200;100% para ENEL GREEN POWER VENTOS DE SANTA ESPERANCA 15 S.A. (PIE);20220113;EOL.CV.BA.034507-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Santo Agostinho 6;24800;100% para Eólica Santo Agostinho 6 S.A. (PIE);20240220;EOL.CV.RN.033838-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra da Babilônia II;28200;100% para EÓLICA SERRA DA BABILÔNIA II S.A (PIE);20181212;EOL.CV.BA.032462-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Praias de Parajuru;28800;100% para Central Eólica Praia de Parajuru S.A (PIE);20090819;EOL.CV.CE.028724-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Fernando 4;83160;100% para VENTOS DE SÃO FERNANDO IV ENERGIA S.A. (PIE);20210330;EOL.CV.RN.037077-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Buriti;30000;100% para Nova Eólica Buriti S.A. (PIE);20140403;EOL.CV.CE.030279-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Cerro Chato II (Antiga Coxilha Negra VI);30000;100% para Companhia De Geração e Transmissão de Energia Elétrica do Sul do Brasil - ELETROBRAS CGT ELETROSUL (PIE);20110831;EOL.CV.RS.030349-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Angical;12950;100% para Central Eólica Angical S.A (PIE);20160205;EOL.CV.BA.030732-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jerusalém III;29400;100% para CENTRAL EOLICA JERUSALEM III S.A. (PIE);20230119;EOL.CV.RN.037296-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Delta 3 VIII (Antiga Ventos Maranhenses 05);27600;100% para DELTA 3 VIII ENERGIA S.A. (PIE);20171107;EOL.CV.MA.033686-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pedra Cheirosa II;23100;100% para PEDRA CHEIROSA II ENERGIA S.A. (PIE);20170627;EOL.CV.CE.031698-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Verace II;20000;100% para Omega Geração S.A. (PIE);20150224;EOL.CV.RS.030742-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Delfina VI;30000;100% para Enel Green Power Delfina D Eólica S.A. (PIE);20171031;EOL.CV.BA.032523-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Clemente;21000;100% para ENERGIA DOS VENTOS VIII S.A (PIE);20200530;EOL.CV.CE.030927-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Terra Santa II;31950;100% para CENTRAL EÓLICA TERRA SANTA SPE II LTDA (PIE);20210629;EOL.CV.RN.032501-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Morrão;30240;100% para Centrais Eólicas Morrão S.A (PIE);20141011;EOL.CV.BA.030506-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Aroeira 4;43000;100% para Enel Green Power Aroeira 04 S.A. (PIE);20231223;EOL.CV.BA.044949-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Aura Queimada Nova 02;46000;100% para LAGOA DO BARRO X ENERGIAS RENOVÁVEIS S.A. (PIE);20211208;EOL.CV.PI.040567-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de São Clemente 7;25830;100% para Ventos de São Clemente VII Energias Renováveis S.A (PIE);20160525;EOL.CV.PE.031824-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Guirapá;28800;100% para Centrais Eólicas Guirapá LTDA. (PIE);20140704;EOL.CV.BA.030342-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de São Vitor 10;43400;100% para Ventos de São Vítor 10 Energias Renováveis S.A. (PIE);20240501;EOL.CV.BA.034657-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Angela 01;31500;100% para ENEL GREEN POWER VENTOS DE SANTA ANGELA 1 S.A. (PIE);20201112;EOL.CV.PI.033005-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santo Augusto VIII;18400;100% para Ventos de Santo Augusto VIII Energias Renováveis S.A (PIE);20161224;EOL.CV.PI.031767-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Caetité B;22100;100% para Eólica Caetité B S.A (PIE);20150909;EOL.CV.BA.031342-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de São Januário 21;50400;100% para VENTOS DE SÃO GALVÃO ENERGIAS RENOVÁVEIS S/A (PIE);20200624;EOL.CV.BA.037103-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Santa Rosa e Mundo Novo I;33600;100% para CENTRAL EÓLICA SRMN I S.A. (PIE);20220208;EOL.CV.RN.035210-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Morro dos Ventos II;29160;100% para Desa Morro dos Ventos II S.A (PIE);20150416;EOL.CV.RN.030889-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Umburanas 23;15000;100% para Eólica Umburanas  23 S.A. (PIE);20190313;EOL.CV.BA.033637-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Tucano IV;43400;100% para TUCANO F4 GERACAO DE ENERGIAS SPE S.A. (PIE);20230420;EOL.CV.BA.032569-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santo Augusto V;29600;100% para Ventos de Santo Augusto V Energias Renováveis S.A (PIE);20160122;EOL.CV.PI.031661-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Canoa Quebrada;10500;100% para Rosa dos Ventos Geração e Comercialização de Energia S.A. (PIE);20081206;EOL.CV.CE.028649-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Cajuina B15 (Antiga Ventos de São Ricardo 04);39900;100% para VENTOS DE SAO RICARDO 04 ENERGIAS RENOVAVEIS S.A. (PIE);20240110;EOL.CV.RN.049173-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Faísa I;29400;100% para EÓLICA FAÍSA I - GERAÇÃO E COMERCIALIZAÇÃO DE ENERGIA S.A. (PIE);20140329;EOL.CV.CE.030352-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra do Mato II;21000;100% para EÓLICA SERRA DO MATO II ENERGY S.A (PIE);20211029;EOL.CV.CE.032376-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mundaú;30004;100% para Central Eólica Mundaú S.A (PIE);20140401;EOL.CV.CE.030656-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Verace III;26000;100% para Omega Geração S.A. (PIE);20150224;EOL.CV.RS.030746-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Oeste Serido XI;27000;100% para CENTRAL GERADORA EÓLICA SERIDÓ XI S.A. (PIE);20240118;EOL.CV.RN.047161-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jericó;32900;100% para Central Eólica Jaú S.A. (PIE);20171228;EOL.CV.RN.031802-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Riachão IV;29700;100% para Central Geradora Eolica Anemoi S.A. (PIE);20150601;EOL.CV.RN.030874-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Aura Mangueira VI;27000;100% para Santa Vitória do Palmar II Energias Renováveis S.A (PIE);20170915;EOL.CV.RS.031696-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
SANTO ALFREDO;30800;100% para VENTOS DE SANTO ALFREDO ENERGIAS RENOVAVEIS S/A (PIE);20220816;EOL.CV.PI.048517-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Joana I;28900;100% para VENTOS DE SANTA JOANA I ENERGIAS RENOVÁVEIS S.A (PIE);20160116;EOL.CV.PI.031581-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra do Seridó XI;46400;100% para PARQUE EÓLICO SERRA DO SERIDÓ XI S.A (PIE);20231124;EOL.CV.PB.043275-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Bento do Norte III;23100;100% para CENTRAL GERADORA EÓLICA SÃO BENTO DO NORTE III S/A (PIE);20190409;EOL.CV.RN.033643-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Espigão;10080;100% para Centrais Eólicas Espigão S.A (PIE);20160101;EOL.CV.BA.030803-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Luzia 10;40500;100% para VENTOS DE SÃO VLADIMIR ENERGIAS RENOVÁVEIS S.A. (PIE);20240523;EOL.CV.BA.049423-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Miassaba II;14400;100% para MIASSABA GERADORA EÓLICA S.A. (PIE);20111222;EOL.CV.RN.030370-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Cumarú IV;42000;100% para ENEL GREEN POWER CUMARU 04 S.A (PIE);20211016;EOL.CV.RN.037020-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Aventura I;28200;100% para CENTRAL EÓLICA AVENTURA I S.A (PIE);20180320;EOL.CV.RN.031887-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Atlântica I;30000;100% para Atlântica I Parque Eólico S.A (PIE);20140219;EOL.CV.RS.030457-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Barbatimão;16200;100% para Centrais Eólicas Barbatimão S.A. (PIE);20221124;EOL.CV.BA.032093-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Assuruá II;30000;100% para Parque Eólico Assuruá II S.A. (PIE);20160405;EOL.CV.BA.031343-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de São Vicente 09;29400;100% para Ventos de Santo Alberto Energias Renováveis S.A. (PIE);20171206;EOL.CV.PI.033143-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Oeste Serido II;22500;100% para CENTRAL GERADORA EÓLICA SERIDÓ II S.A. (PIE);20231230;EOL.CV.RN.044975-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Verace 34;14320;100% para Omega Geração S.A. (PIE);20160107;EOL.CV.RS.031601-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Diamante III;17500;100% para Parque Eólico Diamante III S.A (PIE);20180413;EOL.CV.BA.032348-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Calango 1;30000;100% para CALANGO 1 ENERGIA RENOVÁVEL S/A. (PIE);20160130;EOL.CV.RN.030511-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serrote V;29400;100% para SERROTE V GERAÇÃO DE ENERGIA ELÉTRICA S.A (PIE);20210127;EOL.CV.CE.040882-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Aura Tanque Novo 01;27000;100% para TANQUE NOVO I ENERGIAS RENOVAVEIS S.A. (PIE);20230505;EOL.CV.BA.044961-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra da Babilônia D;31800;100% para Eólica SDB D S.A. (PIE);20210706;EOL.CV.BA.040610-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Vila Pará II;24000;100% para USINA DE ENERGIA EÓLICA VILA PARÁ II SPE S.A. (PIE);20160915;EOL.CV.RN.031757-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Eurus IV;27000;100% para NOVA EURUS IV ENERGIAS RENOVÁVEIS S.A (PIE);20150820;EOL.CV.RN.030509-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Bom Jardim;30000;100% para Bom Jardim Energia Eólica S.A. (PIE);20111022;EOL.CV.SC.029062-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos da Bahia IV;12000;100% para PARQUE EÓLICO COLINA S.A. (PIE);20170921;EOL.CV.BA.031770-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de São Zacarias 08;45600;100% para VENTOS DE SAO ZACARIAS 08 ENERGIAS RENOVAVEIS S.A. (PIE);20241009;EOL.CV.PI.038133-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Vila Ceará II;31185;100% para VENTOS DE VILA CEARÁ II SPE S.A (PIE);20200208;EOL.CV.RN.036976-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Santa Clara VI;30000;100% para SANTA CLARA VI ENERGIAS RENOVÁVEIS LTDA (PIE);20140329;EOL.CV.RN.030304-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Caititu 2;10000;100% para Companhia Hidro Elétrica do São Francisco (PIE);20200128;EOL.CV.BA.031432-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de São Januário 03;33600;100% para PARQUE EÓLICO VENTOS DE SÃO JANUÁRIO 03 S.A (PIE);20201106;EOL.CV.BA.033521-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Vila Alagoas II;21000;100% para VILA ALAGOAS II EMPREENDIMENTOS E PARTICIPAÇÕES S.A (PIE);20220218;EOL.CV.RN.036977-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Terral;30000;100% para Usina de Energia Eólica Terral SPE S.A. (PIE);20150324;EOL.CV.RN.030898-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra da Babilônia  X;28200;100% para EÓLICA SERRA DA BABILÔNIA X S.A (PIE);20181212;EOL.CV.BA.032469-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Leia 04;67100;100% para VENTOS DE SÃO LEOPOLDO ENERGIAS RENOVÁVEIS S.A. (PIE);20230307;EOL.CV.RN.033690-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Enacel;31500;100% para CPFL ENERGIAS RENOVÁVEIS S.A. (PIE);20100318;EOL.CV.CE.028770-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Testa Branca III;22000;100% para Testa Branca III Energia S.A. (PIE);20160812;EOL.CV.PI.033479-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Caititu;22200;100% para Central Eólica Caititu S.A (PIE);20160216;EOL.CV.BA.030739-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Barra dos Coqueiros;34500;100% para Energen Energias Renováveis S.A. (PIE);20120901;EOL.CV.SE.030296-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Kairós Wind 2 (Antiga Mutamba X);36000;100% para KAIROS WIND 2 ENERGIA S A (PIE);;EOL.CV.CE.041922-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Delta 7 I;27000;100% para DELTA 7 I ENERGIA S.A. (PIE);20191016;EOL.CV.MA.040572-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Corredor do Senandes III;27000;100% para ADS ER EÓLICA CORREDOR DO SENANDES III S/A (PIE);20150123;EOL.CV.RS.030819-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Aura Lagoa do Barro 06;27000;100% para Lagoa do Barro VI Energias Renováveis S.A. (PIE);20181218;EOL.CV.PI.033624-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santo Onofre III;30000;100% para Ventos de Santo Onofre III Energias Renováveis S.A (PIE);20151218;EOL.CV.PI.031886-8.02;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Santo Agostinho 13;37200;100% para Eólica Santo Agostinho 13 S.A. (PIE);20230530;EOL.CV.RN.033853-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Assuruá 4 II;31500;100% para ASSURUA 4 II ENERGIA S.A (PIE);20230120;EOL.CV.BA.050464-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Casa Nova A;27000;100% para Companhia Hidro Elétrica do São Francisco (PIE);20201224;EOL.CV.BA.037209-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra de Santana II;30000;100% para Gestamp Eólica Lagoa Nova S.A. (PIE);20160302;EOL.CV.RN.030609-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Albatroz;4500;100% para Vale dos Ventos Geradora Eólica S.A (PIE);20090131;EOL.CV.PB.029085-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de São Vitor 2;31000;100% para Ventos de São Vítor 02 Energias Renováveis S.A. (PIE);20231004;EOL.CV.BA.034811-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santo Estevão I;25300;100% para Ventos de Santo Estevão I Energias Renováveis S.A (PIE);20160623;EOL.CV.PE.031761-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
